,title,webtoon_link,status,thumb_link,auth,genres,ages,intro,series_url,likes,r_rated,episodes,first_register_date,last_register_date,rates,ages2,rates2,genre1,genre2,genre1_pre,genre2_pre
1147,에리타,https://comic.naver.com/webtoon/list?titleId=750523,1,https://shared-comic.pstatic.net/thumb/webtoon/750523/thumbnail/thumbnail_IMAG10_1371f292-7a37-4f5a-8a78-fc2d82f20c5f.jpg,d몬,"스토리, 드라마",12세 이용가,"<데이빗> d몬작가 '사람 3부작' 그 두 번째 이야기.마지막 남은 인류의 존재 그리고, 에리타.",https://series.naver.com/comic/detail.series?originalProductId=404629,20540,0,20.0,2020.07.18,2020.08.15,10.0,1,10.0,스토리,드라마,0,1
1148,에이머,https://comic.naver.com/webtoon/list?titleId=400739,0,https://shared-comic.pstatic.net/thumb/webtoon/400739/thumbnail/thumbnail_IMAG10_e36c9203-72f3-4ac0-8dce-0a9aaa216113.jpg,구동인,"스토리, 판타지",전체연령가,"작은 우연은 역사를 만든다.지구를 침공한 이성인 팜킨 일당과, 그들을 막아선 초월자 에이머와 지구인의 이야기!",https://series.naver.com/comic/detail.series?originalProductId=468978,100000,0,413.0,2022.09.19,2022.11.21,9.9,0,9.9,스토리,판타지,0,2
1149,에이틴,https://comic.naver.com/webtoon/list?titleId=720716,1,https://shared-comic.pstatic.net/thumb/webtoon/720716/thumbnail/thumbnail_IMAG10_e5814585-5a53-4cdf-b7be-5a5680462c28.jpg,Playlist / LICO,"스토리, 로맨스",전체연령가,"화제의 웹드라마 '에이틴', 사랑스런 캐릭터들을 웹툰으로 만난다.하나도 평범하지 않은 열여덟 이야기.",,76544,0,16.0,2019.01.27,2019.03.31,9.907,0,9.91,스토리,로맨스,0,0
1150,에피소드메이비,https://comic.naver.com/webtoon/list?titleId=22043,1,https://shared-comic.pstatic.net/thumb/webtoon/22043/thumbnail/thumbnail_title_22043_83x90.gif,정마루,"스토리, 로맨스",12세 이용가,"사랑의 서로 다른 시각
또 각자의 이야기 그리고 그들의 꿈... Maybe…",,280,0,127.0,2008.07.29,2008.09.30,9.866833333333336,1,9.87,스토리,로맨스,0,0
1151,에피소드칵테일,https://comic.naver.com/webtoon/list?titleId=579352,1,https://shared-comic.pstatic.net/thumb/webtoon/579352/thumbnail/title_thumbnail_20130806193438_t83x90.jpg,정마루,"스토리, 로맨스",12세 이용가,다양함이 모여 탄생하는 칵테일 처럼 개성 강한 남녀가 모여 만들어 가는 청춘 스토리.'에피소드메이비' 정마루 작가 신작!,,100000,0,268.0,2018.07.25,2018.09.26,9.765807692307694,1,9.77,스토리,로맨스,0,0
1152,엑스애쉬,https://comic.naver.com/webtoon/list?titleId=783814,0,https://shared-comic.pstatic.net/thumb/webtoon/783814/thumbnail/thumbnail_IMAG10_0c94a37e-4ba6-44a4-be38-8c26c6e22c5c.jpg,김세훈 / 이광수,"스토리, 판타지",12세 이용가,"[<노블레스> 이광수 X <열렙전사> 김세훈]도둑질의 천재 엑스와 수수께끼의 과거를 지닌 애쉬.기사단 제일 검, 류와 운명적인 만남으로 기사가 되기로 한다!인류 최강의 존재들만 모이는 기사단의 시험장,엑스와 애쉬는 모든 것을 가진 엘리트 귀족들과 경쟁하여 승리해야 한다!과연 그들은 기사가 될 수 있을 것인가?그리고 그 이후에 그들 앞에 펼쳐질 잔혹한 운명은…?",https://series.naver.com/comic/detail.series?originalProductId=449103,354,0,60.0,2022.09.09,2022.11.18,9.3,1,9.3,스토리,판타지,0,2
1153,엑스트라 데이즈,https://comic.naver.com/webtoon/list?titleId=780984,1,https://shared-comic.pstatic.net/thumb/webtoon/780984/thumbnail/thumbnail_IMAG10_59b0aaa5-0153-4e9f-b34f-1c860b46d347.jpg,아니영,"스토리, 드라마",전체연령가,가장 완벽한 가족을 만들어주는 회사 맥코이에서 일하는 하라는 친부모님을 찾고있다.,https://series.naver.com/comic/detail.series?originalProductId=442116,10,0,74.0,2021.10.11,2021.10.11,9.1,0,9.1,스토리,드라마,0,1
1154,엔드리스,https://comic.naver.com/webtoon/list?titleId=710767,1,https://shared-comic.pstatic.net/thumb/webtoon/710767/thumbnail/thumbnail_IMAG10_a34ac08b-8436-474c-a670-4dc6d3e0d45f.jpg,윤준식 / 박하연,"에피소드, 스릴러",12세 이용가,현실과 가상현실이 구분되지 않는 머지않은 미래. 가짜와 진짜가혼재되어 존재하는 세상에서 그 본질의 가치를 지키기 위해 싸우는 사람들의 이야기.,https://series.naver.com/comic/detail.series?originalProductId=321263,57457,0,36.0,2018.05.17,2018.05.31,9.9,1,9.9,에피소드,스릴러,1,3
1155,엔딩 후 서브남을 주웠다,https://comic.naver.com/webtoon/list?titleId=761498,1,https://shared-comic.pstatic.net/thumb/webtoon/761498/thumbnail/thumbnail_IMAG10_4d93ca19-d111-4c72-be78-4a1048c59185.jpg,정서 / 황도톨,"스토리, 로맨스",15세 이용가,"빙의한 소설 속 나의 최애캐는 서브남이었다.여주에게 버림받아 흑화한 츤데레는 어마무시한 까칠남이 되어 있었다는 것! 나, 무사히 서브남을 주울 수 있을까?",https://series.naver.com/comic/detail.series?originalProductId=418962,7036,0,89.0,2020.12.15,2021.01.26,10.0,2,10.0,스토리,로맨스,0,0
1156,"엔딩, 바꿔보려합니다",https://comic.naver.com/webtoon/list?titleId=802378,0,https://shared-comic.pstatic.net/thumb/webtoon/802378/thumbnail/thumbnail_IMAG10_f227ccc4-2d6e-4502-9135-ceeb4121b7ae.jpg,모카빵,"스토리, 로맨스",12세 이용가,"배드엔딩만 쓰는 피폐소설작가 변수아는누군가의 저주로 인해 현재 연재중인  ‘청춘의 끝에’의 악녀 최세화로 빙의된다.인성파탄자, 소시오패스, 이중인격자, 싸이코패스뿐인 소설 속에서과연 수아는 살아서 원래 세계로 돌아갈 수 있을까?",https://series.naver.com/comic/detail.series?originalProductId=487954,54,0,7.0,2022.11.16,2022.11.23,10.0,1,10.0,스토리,로맨스,0,0
1157,여고생 드래곤,https://comic.naver.com/webtoon/list?titleId=783056,0,https://shared-comic.pstatic.net/thumb/webtoon/783056/thumbnail/thumbnail_IMAG10_7ac6c5fe-1072-4543-b966-4f6456037eda.jpg,땅콩,"스토리, 판타지",12세 이용가,"안녕! 내 이름은 ‘김민지’, 어디에나 있는 평범한 여고생이야.근데 자고 일어났더니 이상한 도마뱀이 돼버렸지 뭐야!?으아앙! 싫어! 개못생겼어! 나 집에 갈래! 누가 나 좀 도와줘!근데 잠깐만, 이렇게 되면 현실세계의 내 몸은?",https://series.naver.com/comic/detail.series?originalProductId=452717,1538,0,111.0,2022.10.21,2022.11.22,10.0,1,10.0,스토리,판타지,0,2
1158,여고생 임연수,https://comic.naver.com/webtoon/list?titleId=786935,1,https://shared-comic.pstatic.net/thumb/webtoon/786935/thumbnail/thumbnail_IMAG10_64b56637-5d2e-4b5c-b94b-4253f4d19830.jpg,령 / 박혬,"스토리, 감성",15세 이용가,"열여덟 현수의 삶은 시궁창이다. 돈 되는 온갖 짓은 다 하는 현수, 자기 말로는 생존이지만 어른들은 비행이라 한다.학교도 살아남기 위해 꼬박꼬박 나간다. 오히려 현수를 밀어내는 것은 학교다. 현수는 가출해 허름한 쪽방에서 가출팸들과 동거를 하고 있다. 하지만 일을 치다 결국 구역 담당인 ‘골석이’에게 걸리고, 쪽방의 월세를 감당하지 못해 집으로 돌아가고 만다. 가출 생활이 나아보일 정도로 형편없는 현수네 집과 가족들. 근 10개월 만에 돌아온 집은 아직도 쓰레기장이고 가족들은 모두 전과자다.이런 집안 꼴을 보고 있자니 정인지 미련인지, 집에 눌러 앉으며 ‘사람답게 살기 위해’ 돈 벌 궁리를 한다. 부모님이 열었다 망한 분식집에서 생각하던 중, 그곳 나름의 장사가 되고 있는 것을 알게 되며 처음엔 자잘한 모든 일을 대신 해주는 심부름센터를 오픈한다. 그렇게 적은 돈이라도 꾸준히 벌던 현수네는 어느 날 골석이의 제안을 받게 되는데, “너희 가족 전부 빨간 줄이라며, 돈 한 번 벌어볼래? 우리 아빠가 물어다 주는 일.” 한 줄 더 생긴다고 변할 건 없으니 이를 사업화하자는 것. 돈도 돈이지만 조폭의 오른팔인 골석이네 아버지가 무섭긴해 결국 일을 시작하게 된다.",https://series.naver.com/comic/detail.series?originalProductId=438374,8,0,52.0,2022.01.03,2022.01.03,8.5,2,8.5,스토리,감성,0,8
1159,여고전설,https://comic.naver.com/webtoon/list?titleId=736227,1,https://shared-comic.pstatic.net/thumb/webtoon/736227/thumbnail/thumbnail_IMAG10_ff121773-85cb-40ad-afa1-8da9aee09e7f.jpg,어스문 / 이제스,"스토리, 액션",15세 이용가,"약육강식의 여고, 센 언니들이 몰려온다.",https://series.naver.com/comic/detail.series?originalProductId=381493,22107,0,35.0,2019.11.15,2019.12.27,9.1,2,9.1,스토리,액션,0,4
1160,여기 악마가 있어,https://comic.naver.com/webtoon/list?titleId=734399,1,https://shared-comic.pstatic.net/thumb/webtoon/734399/thumbnail/thumbnail_IMAG10_1672f606-a7c5-47b4-b8f2-3b5bfa5e1943.jpg,맷집왕,"스토리, 드라마",전체연령가,"게임회사의 인사팀에서 일하게 된 1년 차 직장인 조승훈.인간의 모습을 한 악마 상사와 함께 회사를 급성장시키게 되는데…성장의 이면에 있는 악마의 진짜 목표는 무엇이며, 이를 깨달은 인간은 과연 어떤 선택을 하게 될 것인가.",https://series.naver.com/comic/detail.series?originalProductId=376745,21298,0,80.0,2019.09.29,2019.11.10,9.8,0,9.8,스토리,드라마,0,1
1161,여기가 씨름부입니까?,https://comic.naver.com/webtoon/list?titleId=722591,1,https://shared-comic.pstatic.net/thumb/webtoon/722591/thumbnail/thumbnail_IMAG10_66e60bee-95ab-45ba-8156-49853de51e17.jpg,MU / 만화인간,"스토리, 개그",12세 이용가,시름은 씨름으로 잊자!샅바마왕이 귀환했다!,https://series.naver.com/comic/detail.series?originalProductId=351138,41790,0,32.0,2019.01.24,2019.02.21,9.4,1,9.4,스토리,개그,0,5
1162,여름여자 하보이,https://comic.naver.com/webtoon/list?titleId=783540,0,https://shared-comic.pstatic.net/thumb/webtoon/783540/thumbnail/thumbnail_IMAG10_9e5716fa-5fc0-48dd-af4a-7cd0d06365c6.jpg,석영,"스토리, 로맨스",12세 이용가,"여름마다 비밀을 간직한 여자, 하보이.내 머리속엔 ‘이것’만 있어야 하는데 윗층에 세 들어온 트롯 작사가 을준이 거슬리기 시작한다!간단명료한 그녀 ‘하보이’와 복잡미묘한 그 ‘권을준’의 로맨틱 코미디.",,432,0,57.0,2022.09.22,2022.11.24,9.977200000000009,1,9.98,스토리,로맨스,0,0
1163,여름은 뜨겁다,https://comic.naver.com/webtoon/list?titleId=747370,1,https://shared-comic.pstatic.net/thumb/webtoon/747370/thumbnail/thumbnail_IMAG10_218a7243-7e2e-43a1-ba88-27358fac6adb.jpg,JQ / ZK,"스토리, 드라마",전체연령가,"'어둠을 삼키는 흑룡’ 이라 불리는 동대정고 최강자  ‘신서용’.그의 앞에 둘도 없는 친구  ‘피를 뿌리는 적룡, 한대용＇의 여동생 ‘한여름’이 나타난다. 예측불허 여름과 얽히며 벌어지는 학원 코믹 성장물",https://series.naver.com/comic/detail.series?originalProductId=400229,25057,0,48.0,2020.05.30,2020.07.11,9.2,0,9.2,스토리,드라마,0,1
1164,여름의 너에게,https://comic.naver.com/webtoon/list?titleId=799220,0,https://shared-comic.pstatic.net/thumb/webtoon/799220/thumbnail/thumbnail_IMAG10_5b3b8ebc-ad85-478d-8d96-7d19cba4fdba.jpeg,라라뮤,"스토리, 로맨스",전체연령가,"15살 여름, 하루아침에 서울에서 시골로 이사를 가게 된 소라. “여기서 어떻게 살아?!"" 뒤바뀐 일상에 울적해진 소라의 앞에 두 소년이 나타난다.이사 온 첫날부터 늘 곁에서 도와주는 자상한 윤이, 얄궂지만 따뜻한 구석도 있는 태민.마음에 안 드는 것만 가득한 이 동네에서, 소라를 설레게 하는 사람은 누굴까?",https://series.naver.com/comic/detail.series?originalProductId=480135,101,0,20.0,2022.09.22,2022.11.24,9.5,0,9.5,스토리,로맨스,0,0
1165,여성전용헬스장 진달래짐,https://comic.naver.com/webtoon/list?titleId=759457,1,https://shared-comic.pstatic.net/thumb/webtoon/759457/thumbnail/thumbnail_IMAG10_6fc047df-7e7b-4e68-9d3e-c918724388f2.jpg,유기,"스토리, 드라마",전체연령가,숨쉬기 운동만 해본 직장인의 인생 최초 헬스 PT 도전기!계나리는 저렴한 가격임에도 꽤나 좋은 옥탑방으로 이사오게 된다.그러나 알고 보니 그 방은 아래층 여성 전용 헬스장과 비밀 계단으로 이어져 있었다.헬스장 관장이자 집주인 진달래는 리모델링으로 전세금을 다 써버린 상태.돌려줄 전세금을 모을 동안 계나리에게 3개월간 무료 PT를 제안하는데..!,https://series.naver.com/comic/detail.series?originalProductId=416824,9450,0,79.0,2020.11.19,2020.12.31,9.8,0,9.8,스토리,드라마,0,1
1166,여신강림,https://comic.naver.com/webtoon/list?titleId=703846,0,https://shared-comic.pstatic.net/thumb/webtoon/703846/thumbnail/thumbnail_IMAG10_35503130-16ce-4236-b913-0fe76226de36.jpg,야옹이,"스토리, 로맨스",12세 이용가,"네웹 대표 글로벌 인기작! 주경, 수호, 서준. 세 청춘의 두근두근 눈호강 로맨스~♡메이크업으로 여신이 된 주경이는 꿈과 사랑을 이룰 수 있을까?",https://series.naver.com/comic/detail.series?originalProductId=309445,100000,0,242.0,2022.09.19,2022.11.21,9.7,1,9.7,스토리,로맨스,0,0
1167,여신님의 호랑이 공략법,https://comic.naver.com/webtoon/list?titleId=802682,0,https://shared-comic.pstatic.net/thumb/webtoon/802682/thumbnail/thumbnail_IMAG10_a4a9afd5-8465-46ac-a6a7-bcb7f7cf2c9c.jpg,아완 / 청라,"스토리, 로맨스",15세 이용가,"연인에게 배신당해 비참한 죽음을 맞은 태양신 모하. 모하는 자신이 정체 모를 여인의 몸에 빙의 된 채, 1년 전 과거로 돌아와있음을 깨닫게 된다. 지난 생의 비극을 막기 위해 고군분투하는 모하. 하지만 예기치 못하게 과거 자신의 수하였던 두 마리의 호랑이 신수가 그녀를 향해 열렬한 구애를 펼쳐오는데.",https://series.naver.com/comic/detail.series?originalProductId=488494,28,0,6.0,2022.11.19,2022.11.19,10.0,2,10.0,스토리,로맨스,0,0
1168,여우놀이,https://comic.naver.com/webtoon/list?titleId=768469,1,https://shared-comic.pstatic.net/thumb/webtoon/768469/thumbnail/thumbnail_IMAG10_f2a8a377-e480-4ee6-b7fd-cbeaa75136dd.jpg,황혜진,"스토리, 드라마",전체연령가,"평범하게만 살아온 박온유의 일상에 어느 날 찾아와 둘도 없는 베프가 된 ‘예쁜 애’ 신채리.두 사람은 서울 최상위 학군의 명문 고등학교 상목고에 진학하게 된 후, 모든 10대들의 워너비 ‘상목고의 여우들’을 만나 아슬아슬한 여우놀이에 휘말리게 되는데….욕망을 품은 10대 소녀들의 사랑과 우정에 관한 이야기!",,1075,0,58.0,2022.07.14,2022.09.15,9.97160000000001,0,9.97,스토리,드라마,0,1
1169,여우애담,https://comic.naver.com/webtoon/list?titleId=786082,0,https://shared-comic.pstatic.net/thumb/webtoon/786082/thumbnail/thumbnail_IMAG10_9e165962-49cc-40e9-825f-905af209bc52.jpg,이도광,"에피소드, 로맨스",15세 이용가,"인간을 멸시하는 구미호 연은 우연히 인간인 동이의 도움을 받아 사고를 면하게 된다.본디 구미호란 은혜를 입으면 갚아야만 하는 존재.연은 보은을 위해 하루도 거르지 않고 동이를 찾아가고, 동이는 그런 연이 부담스럽기만 하다.절대 가까워질 수 없을 것 같던 둘은 서로의 상처와 결핍을 알고, 채워주며 좋은 감정을 키워나가는데...살아온 환경도, 종족도, 사랑하는 방식마저 다른 둘. 구미호와 인간의 사랑은 과연 행복한 결말로 맺어질 수 있을까?",https://series.naver.com/comic/detail.series?originalProductId=456465,423,0,50.0,2022.09.17,2022.11.19,10.0,2,10.0,에피소드,로맨스,1,0
1170,여우자매,https://comic.naver.com/webtoon/list?titleId=797413,0,https://shared-comic.pstatic.net/thumb/webtoon/797413/thumbnail/thumbnail_IMAG10_1f402fc9-d131-478e-8940-f5403e368a49.jpg,갈치,"에피소드, 판타지",전체연령가,"인간을 홀리고, 간을 빼먹는 무시무시한 요괴 구미호....와는 거리가 아주 먼 꼬마 여우자매 '류월', '류화'의 정신없는 일상 이야기!",https://series.naver.com/comic/detail.series?originalProductId=476200,371,0,27.0,2022.09.19,2022.11.21,9.8,0,9.8,에피소드,판타지,1,2
1171,여자를 사귀고 싶다,https://comic.naver.com/webtoon/list?titleId=800291,0,https://shared-comic.pstatic.net/thumb/webtoon/800291/thumbnail/thumbnail_IMAG10_01e7b686-81e2-44d4-9a71-8f2e6e47900d.jpg,노갓량 / 영오,"스토리, 개그",12세 이용가,23년간 한 번도 연애를 해보지 못한 모태솔로 김민수.군복무를 마치고 이제 막 대학교에 복학한 그의 꿈은 단 하나. 여자친구를 사귀어 보는 것!여자에 대해 모든 것이 낯선 그에게 자칭 '연애고수' 친구들의 전문적인(?) 코칭이 시작된다!민수는 과연 모태솔로를 탈출하고 운명같은 사랑을 쟁취할 수 있을까?,https://series.naver.com/comic/detail.series?originalProductId=483184,66,0,16.0,2022.09.22,2022.11.24,8.4,1,8.4,스토리,개그,0,5
1172,여주가 사기 스킬을 얻음,https://comic.naver.com/webtoon/list?titleId=798919,0,https://shared-comic.pstatic.net/thumb/webtoon/798919/thumbnail/thumbnail_IMAG10_a630dc39-cbe1-467f-933e-e9b9355c5abc.jpg,김자까 / 바오밥 / 슈피겔,"스토리, 판타지",12세 이용가,"던전과 몬스터가 나타난 세상.주인공 '정연'은 가장 등급이 낮은 F급 각성자로 던전 캐디 일을 하며 근근이 생활한다.그러던 어느 날, 일하던 던전에서 정체불명의 SS급 몬스터에게 습격을 당하게 되는데! 그 습격으로부터 기적적으로 목숨을 구하고 등급 외 스킬 ‘오딘의 눈’을 얻게 된다.그렇게 정연은 ‘오딘의 눈’을 이용해 새 인생을 시작한다.",https://series.naver.com/comic/detail.series?originalProductId=478884,34,0,30.0,2022.08.10,2022.08.10,8.6,1,8.6,스토리,판타지,0,2
1173,여주실격!,https://comic.naver.com/webtoon/list?titleId=738143,1,https://shared-comic.pstatic.net/thumb/webtoon/738143/thumbnail/thumbnail_IMAG10_16c4ab06-9875-4e0a-b7d9-94f1e3976b5e.jpg,기맹기,"스토리, 드라마",15세 이용가,'약'한 여배우 천리사더이상 배우같은건 하고 싶지 않다던그녀의 복귀 스토리!,https://series.naver.com/comic/detail.series?originalProductId=384859,100000,0,115.0,2020.03.17,2020.05.19,9.9,2,9.9,스토리,드라마,0,1
1174,여중생A,https://comic.naver.com/webtoon/list?titleId=647946,1,https://shared-comic.pstatic.net/thumb/webtoon/647946/thumbnail/title_thumbnail_20150206191155_t83x90.jpg,허5파6,"스토리, 드라마",전체연령가,게임에 빠져 사는 중학생 장미래.생각 많고 내향적인 그녀의 현실 속 학교생활.,https://series.naver.com/comic/detail.series?originalProductId=224276,100000,0,125.0,2015.03.29,2015.05.31,9.9,0,9.9,스토리,드라마,0,1
1175,여중생A-우리들의 축제,https://comic.naver.com/webtoon/list?titleId=712003,1,https://shared-comic.pstatic.net/thumb/webtoon/712003/thumbnail/thumbnail_IMAG10_dba9b60b-d3fe-4c65-b241-2f4963db1e7a.jpg,허5파6,"스토리, 드라마",전체연령가,"글쓰기, 게임 대신 무려 춤추기에 도전하는 미래?! 우리들을 웃고 울렸던 웹툰 <여중생A>의 특별외전.",,48992,0,6.0,2018.05.25,2018.06.11,9.98,0,9.98,스토리,드라마,0,1
1176,여탕보고서,https://comic.naver.com/webtoon/list?titleId=639604,1,https://shared-comic.pstatic.net/thumb/webtoon/639604/thumbnail/title_thumbnail_20141030120302_t83x90.jpg,마일로,"에피소드, 개그",전체연령가,금남의 공간 신비의 세계 여탕가본 자가 알려주는 그곳의 진실,https://series.naver.com/comic/detail.series?originalProductId=219193,100000,0,52.0,2014.11.04,2014.11.27,8.9,0,8.9,에피소드,개그,1,5
1177,역대급 영지 설계사,https://comic.naver.com/webtoon/list?titleId=777767,0,https://shared-comic.pstatic.net/thumb/webtoon/777767/thumbnail/thumbnail_IMAG10_960c85f0-339d-4595-91e7-814856b280db.jpg,이현민 / 김현수 / 문백경,"스토리, 판타지",전체연령가,"소설 속 귀족이 된 토목공학도 김수호. 그런데 뭐? 내 영지가 곧 망할 거라고? 그럼 살려야지. 설계하고, 건설하고, 분양해서. [전 대륙이 기다려온 특별한 기회! 퍼펙트한 교통, 최상의 학군, 쾌적한 숲세권, 원스톱 프리미엄 영지 라이프의 프론테라 남작령이 여러분을 기다립니다. 선착순 분양계약중!]",https://series.naver.com/comic/detail.series?originalProductId=441781,1246,0,75.0,2022.09.22,2022.11.24,9.8,0,9.8,스토리,판타지,0,2
1178,역전! 야매요리,https://comic.naver.com/webtoon/list?titleId=409630,1,https://shared-comic.pstatic.net/thumb/webtoon/409630/thumbnail/title_thumbnail_20111205161710_t83x90.jpg,정다정,"에피소드, 개그",전체연령가,"그녀가 했으니 당신도 할 수 있다!실패가 두렵지 않은 발칙한 요리 도전기, 포토툰으로 만나다.",https://series.naver.com/comic/detail.series?originalProductId=446213,100000,0,140.0,2011.12.05,2012.01.14,9.7,0,9.7,에피소드,개그,1,5
1179,역주행!,https://comic.naver.com/webtoon/list?titleId=776256,0,https://shared-comic.pstatic.net/thumb/webtoon/776256/thumbnail/thumbnail_IMAG10_13539117-af16-4062-818f-b2c3d2767726.jpg,김현아,"스토리, 드라마",전체연령가,"""지금 인기 급상승 1위가 네 영상이라고!""직캠 하나로 하루아침에 역주행에 성공한 5년차 무명 아이돌 성준, 그리고 성준과 엮이며 서서히 팬이 되어가는 아윤.마냥 꿈과 희망만 있진 않은, 한 아이돌과 팬의 이야기!<일진이 사나워> 김현아 작가의 아이돌 드라마 신작.",https://series.naver.com/comic/detail.series?originalProductId=449556,269,0,61.0,2022.09.11,2022.11.20,9.9,0,9.9,스토리,드라마,0,1
